Time_s,Thrust_N
0,1158.44248174585
0.0100000000000016,1157.59350711102
0.0200000000000031,1156.17233553326
0.0300000000000047,1153.66720453725
0.0400000000000063,1152.25650605999
0.0500000000000078,1149.74903514846
0.0600000000000094,1148.33672578929
0.0700000000000109,1146.63722374611
0.0800000000000125,1143.91761276229
0.0900000000000141,1142.46751495266
0.100000000000016,1140.74301685012
0.110000000000017,1138.8842106718
0.120000000000019,1136.0336630203
0.13000000000002,1134.5530634957
0.140000000000022,1132.80460316849
0.150000000000023,1130.92615715374
0.160000000000025,1128.98377939188
0.170000000000027,1127.0094570436
0.180000000000028,1125.01934376525
0.19000000000003,1123.0218875331
0.200000000000031,1121.0212024529
0.210000000000033,1119.01921094156
0.220000000000034,1117.01662714679
0.230000000000036,1115.01353622749
0.240000000000038,1113.00971482396
0.250000000000039,1111.00463155993
0.260000000000041,1108.99700401127
0.270000000000042,1106.98538823104
0.280000000000044,1104.96829120834
0.290000000000045,1102.94440652481
0.300000000000047,1100.91380901062
0.310000000000048,1098.87773532508
0.32000000000005,1096.83807652468
0.330000000000052,1094.79683206975
0.340000000000053,1092.75553607095
0.350000000000055,1090.71539406306
0.360000000000056,1088.67744180969
0.370000000000058,1086.64219891922
0.380000000000059,1084.60823895653
0.390000000000061,1082.57268932364
0.400000000000063,1080.53211875153
0.410000000000064,1077.46211888151
0.420000000000066,1075.91830446201
0.430000000000067,1073.21030404989
0.440000000000069,1071.72740116867
0.45000000000007,1069.07055710753
0.460000000000072,1066.86340063828
0.470000000000073,1064.76928121458
0.480000000000075,1062.70091511361
0.490000000000077,1060.63390780757
0.500000000000078,1058.20903865829
0.51000000000008,1056.39335565982
0.520000000000081,1054.03588332857
0.530000000000083,1051.91303150696
0.540000000000084,1049.82021658619
0.550000000000086,1047.73133045524
0.560000000000088,1045.64389278509
0.570000000000089,1043.55833310555
0.580000000000091,1041.31287724113
0.590000000000092,1039.21508252461
0.600000000000094,1037.12991844574
0.610000000000095,1035.04547598525
0.620000000000097,1032.95866332455
0.630000000000098,1030.78271629759
0.6400000000001,1028.67769558155
0.650000000000102,1026.5707564983
0.660000000000103,1024.45909487599
0.670000000000105,1022.34459532231
0.680000000000106,1020.23105376596
0.690000000000108,1018.12020921094
0.700000000000109,1015.96045324064
0.710000000000111,1013.84108385422
0.720000000000113,1011.716468332
0.730000000000114,1009.58375683305
0.740000000000116,1007.44712000773
0.750000000000117,1005.27903876986
0.760000000000119,1003.14434154208
0.77000000000012,1001.01724721549
0.780000000000122,998.74273040295
0.790000000000123,997.76638016377
0.800000000000125,994.443294097664
