Time_s,Thrust_N
0.128,18.57311603
0.1282,18.57311603
0.1284,18.57311603
0.1286,18.57311603
0.1288,18.57311603
0.129,18.63377503
0.1292,18.69443403
0.1294,18.63377503
0.1296,18.63377503
0.1298,18.63377503
0.13,18.51245703
0.1302,18.63377503
0.1304,18.57311603
0.1306,18.69443403
0.1308,18.57311603
0.131,18.63377503
0.1312,18.57311603
0.1314,18.63377503
0.1316,18.57311603
0.1318,18.45179803
0.132,18.63377503
0.1322,18.75509303
0.1324,18.63377503
0.1326,19.05838802
0.1328,18.63377503
0.133,18.63377503
0.1332,18.69443403
0.1334,18.63377503
0.1336,18.57311603
0.1338,18.57311603
0.134,18.69443403
0.1342,18.57311603
0.1344,18.87641103
0.1346,18.63377503
0.1348,18.57311603
0.135,18.63377503
0.1352,18.75509303
0.1354,18.57311603
0.1356,18.57311603
0.1358,18.69443403
0.136,18.69443403
0.1362,18.63377503
0.1364,18.57311603
0.1366,18.63377503
0.1368,18.57311603
0.137,18.63377503
0.1372,18.63377503
0.1374,18.57311603
0.1376,18.63377503
0.1378,18.63377503
0.138,18.63377503
0.1382,18.69443403
0.1384,18.57311603
0.1386,18.75509303
0.1388,18.57311603
0.139,18.69443403
0.1392,18.51245703
0.1394,18.57311603
0.1396,18.51245703
0.1398,18.51245703
0.14,18.57311603
0.1402,18.57311603
0.1404,18.45179803
0.1406,18.51245703
0.1408,18.51245703
0.141,18.57311603
0.1412,18.69443403
0.1414,18.57311603
0.1416,18.63377503
0.1418,18.51245703
0.142,18.57311603
0.1422,18.57311603
0.1424,18.57311603
0.1426,18.63377503
0.1428,18.45179803
0.143,18.63377503
0.1432,18.57311603
0.1434,18.63377503
0.1436,18.57311603
0.1438,18.45179803
0.144,18.63377503
0.1442,18.57311603
0.1444,18.57311603
0.1446,18.63377503
0.1448,18.57311603
0.145,18.57311603
0.1452,18.63377503
0.1454,18.51245703
0.1456,18.57311603
0.1458,18.45179803
0.146,18.63377503
0.1462,18.57311603
0.1464,18.57311603
0.1466,18.69443403
0.1468,18.45179803
0.147,18.63377503
0.1472,18.57311603
0.1474,18.63377503
0.1476,18.63377503
0.1478,18.51245703
0.148,18.57311603
0.1482,18.57311603
0.1484,18.69443403
0.1486,18.63377503
0.1488,18.57311603
0.149,18.57311603
0.1492,18.63377503
0.1494,18.63377503
0.1496,18.69443403
0.1498,18.63377503
0.15,18.45179803
0.1502,18.57311603
0.1504,18.75509303
0.1506,18.57311603
0.1508,18.63377503
0.151,18.63377503
0.1512,18.63377503
0.1514,18.69443403
0.1516,18.75509303
0.1518,18.63377503
0.152,18.63377503
0.1522,18.69443403
0.1524,18.63377503
0.1526,18.63377503
0.1528,18.63377503
0.153,18.45179803
0.1532,18.57311603
0.1534,18.63377503
0.1536,18.57311603
0.1538,18.57311603
0.154,18.57311603
0.1542,18.57311603
0.1544,18.63377503
0.1546,18.63377503
0.1548,22.33397398
0.155,18.57311603
0.1552,18.57311603
0.1554,18.63377503
0.1556,18.63377503
0.1558,18.63377503
0.156,18.57311603
0.1562,18.63377503
0.1564,18.51245703
0.1566,18.63377503
0.1568,18.45179803
0.157,18.51245703
0.1572,18.63377503
0.1574,18.57311603
0.1576,18.51245703
0.1578,18.63377503
0.158,18.63377503
0.1582,18.57311603
0.1584,18.57311603
0.1586,18.57311603
0.1588,18.57311603
0.159,18.63377503
0.1592,18.57311603
0.1594,18.45179803
0.1596,18.69443403
0.1598,18.57311603
0.16,18.57311603
0.1602,18.63377503
0.1604,17.96652604
0.1606,18.57311603
0.1608,18.57311603
0.161,18.51245703
0.1612,18.57311603
0.1614,18.63377503
0.1616,18.63377503
0.1618,18.57311603
0.162,18.63377503
0.1622,18.33048003
0.1624,18.63377503
0.1626,18.63377503
0.1628,18.57311603
0.163,18.63377503
0.1632,18.57311603
0.1634,18.57311603
0.1636,18.45179803
0.1638,18.63377503
0.164,18.57311603
0.1642,18.69443403
0.1644,18.57311603
0.1646,18.45179803
0.1648,18.57311603
0.165,18.33048003
0.1652,18.63377503
0.1654,18.57311603
0.1656,18.57311603
0.1658,18.63377503
0.166,18.69443403
0.1662,18.57311603
0.1664,18.57311603
0.1666,18.57311603
0.1668,18.63377503
0.167,18.45179803
0.1672,18.69443403
0.1674,18.63377503
0.1676,18.57311603
0.1678,18.81575203
0.168,18.57311603
0.1682,18.63377503
0.1684,18.75509303
0.1686,18.63377503
0.1688,18.57311603
0.169,18.57311603
0.1692,18.63377503
0.1694,18.63377503
0.1696,18.39113903
0.1698,18.75509303
0.17,18.63377503
0.1702,18.63377503
0.1704,18.63377503
0.1706,18.63377503
0.1708,18.63377503
0.171,18.63377503
0.1712,18.63377503
0.1714,18.63377503
0.1716,18.63377503
0.1718,18.51245703
0.172,18.51245703
0.1722,18.63377503
0.1724,18.63377503
0.1726,18.45179803
0.1728,18.75509303
0.173,18.57311603
0.1732,18.63377503
0.1734,18.45179803
0.1736,18.57311603
0.1738,18.57311603
0.174,18.57311603
0.1742,18.57311603
0.1744,18.69443403
0.1746,18.45179803
0.1748,18.57311603
0.175,18.45179803
0.1752,18.75509303
0.1754,18.51245703
0.1756,18.57311603
0.1758,18.69443403
0.176,18.63377503
0.1762,18.51245703
0.1764,18.57311603
0.1766,18.63377503
0.1768,18.57311603
0.177,18.51245703
0.1772,18.39113903
0.1774,18.51245703
0.1776,18.57311603
0.1778,18.63377503
0.178,18.69443403
0.1782,18.57311603
0.1784,18.57311603
0.1786,18.57311603
0.1788,18.57311603
0.179,18.57311603
0.1792,18.57311603
0.1794,18.57311603
0.1796,18.57311603
