Time_s,Thrust_N
0.054,-3.890698561
0.0542,-3.890698561
0.0544,-3.250128155
0.0546,-4.082869683
0.0548,-3.122014074
0.055,-3.890698561
0.0552,-3.698527439
0.0554,-3.250128155
0.0556,-4.210983765
0.0558,-3.186071114
0.056,-3.890698561
0.0562,-3.890698561
0.0564,-3.76258448
0.0566,-4.082869683
0.0568,-3.250128155
0.057,-4.018812643
0.0572,-3.506356318
0.0574,-3.250128155
0.0576,-4.082869683
0.0578,-3.250128155
0.058,-3.890698561
0.0582,-3.76258448
0.0584,-3.378242236
0.0586,-4.082869683
0.0588,-3.122014074
0.059,-3.826641521
0.0592,-3.570413358
0.0594,-3.186071114
0.0596,-4.082869683
0.0598,-2.993899992
0.06,-3.76258448
0.0602,-3.570413358
0.0604,-3.186071114
0.0606,-3.826641521
0.0608,-3.122014074
0.061,-3.890698561
0.0612,-3.76258448
0.0614,-3.442299277
0.0616,-4.210983765
0.0618,-3.314185196
0.062,-4.082869683
0.0622,-3.890698561
0.0624,-3.570413358
0.0626,-4.210983765
0.0628,-3.250128155
0.063,-3.890698561
0.0632,-3.698527439
0.0634,-3.634470399
0.0636,-4.082869683
0.0638,-3.250128155
0.064,-3.954755602
0.0642,-3.634470399
0.0644,-3.506356318
0.0646,-3.954755602
0.0648,-3.122014074
0.065,0.593294284
0.0652,-3.442299277
0.0654,-3.506356318
0.0656,-4.082869683
0.0658,-2.993899992
0.066,-4.082869683
0.0662,-3.634470399
0.0664,-3.506356318
0.0666,-4.018812643
0.0668,-3.122014074
0.067,-4.275040805
0.0672,-3.698527439
0.0674,-3.698527439
0.0676,-4.210983765
0.0678,-3.378242236
0.068,-4.210983765
0.0682,-3.634470399
0.0684,-3.634470399
0.0686,-4.082869683
0.0688,-3.122014074
0.069,-4.018812643
0.0692,-3.634470399
0.0694,-3.250128155
0.0696,-3.954755602
0.0698,-3.122014074
0.07,-3.954755602
0.0702,-3.378242236
0.0704,-3.506356318
0.0706,-3.76258448
0.0708,-3.122014074
0.071,-3.826641521
0.0712,-3.250128155
0.0714,-3.442299277
0.0716,-3.76258448
0.0718,-3.250128155
0.072,-4.082869683
0.0722,-3.506356318
0.0724,-3.634470399
0.0726,-4.082869683
0.0728,-3.186071114
0.073,-4.082869683
0.0732,-3.570413358
0.0734,-3.826641521
0.0736,-3.890698561
0.0738,-3.378242236
0.074,-4.018812643
0.0742,-3.378242236
0.0744,-3.890698561
0.0746,-3.954755602
0.0748,-3.250128155
0.075,-4.018812643
0.0752,-3.378242236
0.0754,-3.570413358
0.0756,-3.826641521
0.0758,-2.993899992
0.076,-3.954755602
0.0762,-3.122014074
0.0764,-3.634470399
0.0766,-3.76258448
0.0768,-3.250128155
0.077,-4.082869683
0.0772,-3.314185196
0.0774,-3.826641521
0.0776,-3.890698561
0.0778,-3.378242236
0.078,-1.392473976
0.0782,-3.378242236
0.0784,-3.890698561
0.0786,-4.018812643
0.0788,-3.314185196
0.079,-4.339097846
0.0792,-3.442299277
0.0794,-3.76258448
0.0796,-3.826641521
0.0798,-3.250128155
0.08,-4.146926724
0.0802,-3.250128155
0.0804,-3.634470399
0.0806,-3.826641521
0.0808,-3.057957033
0.081,-4.018812643
0.0812,-3.186071114
0.0814,-3.890698561
0.0816,-3.634470399
0.0818,-3.314185196
0.082,-4.018812643
0.0822,-3.378242236
0.0824,-3.634470399
0.0826,-3.890698561
0.0828,-3.378242236
0.083,-4.082869683
0.0832,-3.378242236
0.0834,-4.082869683
0.0836,-3.76258448
0.0838,-3.250128155
0.084,-4.082869683
0.0842,-3.186071114
0.0844,-3.890698561
0.0846,-3.634470399
0.0848,-3.378242236
0.085,-4.018812643
0.0852,-3.122014074
0.0854,-3.76258448
0.0856,-3.506356318
0.0858,-3.442299277
0.086,-3.890698561
0.0862,-3.122014074
0.0864,-3.890698561
0.0866,-3.570413358
0.0868,-3.76258448
0.087,-3.890698561
0.0872,-3.314185196
0.0874,-3.954755602
0.0876,-3.634470399
0.0878,-3.634470399
0.088,-3.954755602
0.0882,-3.122014074
0.0884,-3.890698561
0.0886,-3.570413358
0.0888,-3.506356318
0.089,-3.954755602
0.0892,-3.186071114
0.0894,-3.890698561
0.0896,-3.378242236
0.0898,-3.442299277
0.09,-3.890698561
0.0902,-3.122014074
0.0904,-4.018812643
0.0906,-3.378242236
0.0908,-3.378242236
0.091,-2.545500708
0.0912,-3.057957033
0.0914,-3.890698561
0.0916,-3.442299277
0.0918,-3.570413358
0.092,-3.890698561
0.0922,-3.122014074
0.0924,-4.018812643
0.0926,-3.570413358
0.0928,-3.506356318
0.093,-3.954755602
0.0932,-3.186071114
0.0934,-4.210983765
0.0936,-3.378242236
0.0938,-3.570413358
0.094,-3.954755602
0.0942,-3.250128155
0.0944,-4.082869683
0.0946,-3.442299277
0.0948,-3.76258448
0.095,-3.890698561
0.0952,-3.186071114
0.0954,-3.890698561
0.0956,-3.250128155
0.0958,-3.698527439
0.096,-3.890698561
0.0962,-3.250128155
0.0964,-4.082869683
0.0966,-3.314185196
0.0968,-3.698527439
0.097,-3.890698561
0.0972,-3.250128155
0.0974,-4.018812643
0.0976,-3.250128155
0.0978,-3.890698561
0.098,-4.018812643
0.0982,-3.250128155
0.0984,-4.082869683
0.0986,-3.057957033
0.0988,-3.826641521
0.099,-3.890698561
0.0992,-3.314185196
0.0994,-4.210983765
0.0996,-3.250128155
0.0998,-3.76258448
0.1,-3.954755602
0.1002,-3.122014074
0.1004,-4.146926724
0.1006,-3.250128155
0.1008,-3.634470399
0.101,-3.76258448
0.1012,-3.250128155
0.1014,-4.082869683
0.1016,-3.314185196
0.1018,-3.698527439
0.102,-3.954755602
0.1022,-3.378242236
0.1024,-4.210983765
0.1026,-3.378242236
0.1028,-3.890698561
0.103,-3.954755602
0.1032,-3.506356318
0.1034,-4.210983765
0.1036,-3.378242236
0.1038,-3.954755602
0.104,-2.289272545
0.1042,-3.250128155
0.1044,-4.082869683
0.1046,-2.993899992
0.1048,-3.826641521
0.105,-3.634470399
0.1052,-3.250128155
0.1054,-4.018812643
0.1056,-3.122014074
0.1058,-3.698527439
0.106,-3.506356318
0.1062,-3.378242236
0.1064,-4.082869683
0.1066,-3.122014074
0.1068,-3.76258448
0.107,-3.314185196
0.1072,-2.673614789
0.1074,-3.057957033
0.1076,-1.392473976
0.1078,-1.77681622
0.108,-0.623789489
0.1082,0.657351324
0.1084,0.721408365
0.1086,2.643119584
0.1088,2.707176625
0.109,4.052374478
0.1092,5.397572332
0.1094,5.781914576
0.1096,7.831739876
0.1098,8.408253242
0.11,10.00967926
0.1102,11.61110527
0.1104,12.1235616
0.1106,14.42961506
0.1108,15.13424251
0.111,16.86378261
0.1112,18.52926566
0.1114,19.04172199
0.1116,21.34777545
0.1118,21.86023178
0.112,23.71788596
0.1122,25.12714085
0.1124,25.70365422
0.1126,28.2018788
0.1128,28.65027809
0.113,30.50793226
0.1132,31.91718716
0.1134,32.62181461
0.1136,34.92786807
0.1138,35.24815327
0.114,37.10580745
0.1142,38.32289122
0.1144,39.09157571
0.1146,41.26951509
0.1148,41.52574326
0.115,43.31934039
0.1152,44.53642417
0.1154,45.11293753
0.1156,47.22681987
0.1158,47.35493395
0.116,49.02041701
0.1162,50.30155782
0.1164,50.68590007
0.1166,52.73572537
0.1168,52.79978241
0.117,54.27309434
0.1172,55.42612107
0.1174,55.87452036
0.1176,57.79623158
0.1178,57.73217454
0.118,59.20548647
0.1182,60.16634208
0.1184,60.74285545
0.1186,62.34428146
0.1188,62.28022442
0.119,63.62542228
0.1192,64.52222085
0.1194,64.90656309
0.1196,66.44393207
0.1198,66.12364686
0.12,67.5969588
0.1202,68.2375292
0.1204,68.55781441
0.1206,70.15924042
0.1208,69.77489818
0.121,71.12009603
0.1212,71.50443828
0.1214,71.76066644
0.1216,72.97775021
0.1218,72.59340797
0.122,74.0667199
0.1222,74.0667199
0.1224,74.32294806
0.1226,75.4759748
0.1228,74.64323327
0.123,76.1165452
0.1232,76.1165452
0.1234,76.1165452
0.1236,77.14145785
0.1238,76.50088745
0.124,77.58985714
0.1242,77.33362898
0.1244,77.71797122
0.1246,78.61476979
0.1248,77.78202826
0.125,78.93505499
0.1252,78.80694091
0.1254,78.67882683
0.1256,79.63968244
0.1258,78.93505499
0.126,79.76779652
0.1262,79.5756254
0.1264,79.5756254
0.1266,80.40836693
0.1268,79.63968244
0.127,80.66459509
0.1272,80.34430989
0.1274,80.47242397
0.1276,81.17705141
0.1278,80.66459509
0.128,81.36922254
0.1282,81.17705141
0.1284,81.17705141
0.1286,81.9457359
0.1288,81.24110845
0.129,82.2660211
0.1292,82.13790702
0.1294,82.07384998
0.1296,82.90659151
0.1298,82.07384998
0.13,83.09876263
0.1302,82.71442039
0.1304,82.90659151
0.1306,83.41904784
0.1308,82.52224927
0.131,83.675276
0.1312,83.16281967
0.1314,83.3549908
0.1316,83.73933304
0.1318,83.09876263
0.132,83.93150416
0.1322,83.41904784
0.1324,83.41904784
0.1326,84.05961824
0.1328,83.09876263
0.133,83.93150416
0.1332,83.41904784
0.1334,83.61121896
0.1336,83.93150416
0.1338,83.09876263
0.134,83.93150416
0.1342,83.22687671
0.1344,83.03470559
0.1346,83.93150416
0.1348,83.09876263
0.135,83.93150416
0.1352,83.16281967
0.1354,83.3549908
0.1356,83.73933304
0.1358,82.84253447
0.136,83.675276
0.1362,83.16281967
0.1364,83.29093375
0.1366,83.54716192
0.1368,82.84253447
0.137,83.80339008
0.1372,83.03470559
0.1374,83.41904784
0.1376,83.675276
0.1378,83.09876263
0.138,83.80339008
0.1382,83.3549908
0.1384,83.73933304
0.1386,83.93150416
0.1388,83.29093375
0.139,84.05961824
0.1392,83.3549908
0.1394,83.675276
0.1396,83.86744712
0.1398,83.29093375
0.14,83.9955612
0.1402,83.16281967
0.1404,83.675276
0.1406,83.80339008
0.1408,83.09876263
0.141,83.93150416
0.1412,83.22687671
0.1414,83.73933304
0.1416,83.80339008
0.1418,83.29093375
0.142,83.93150416
0.1422,83.29093375
0.1424,83.675276
0.1426,83.675276
0.1428,83.16281967
0.143,83.93150416
0.1432,82.97064855
0.1434,83.54716192
0.1436,83.675276
0.1438,83.22687671
0.144,84.05961824
0.1442,83.41904784
0.1444,83.93150416
0.1446,83.93150416
0.1448,83.41904784
0.145,84.18773232
0.1452,83.54716192
0.1454,84.05961824
0.1456,84.05961824
0.1458,83.80339008
0.146,84.57207457
0.1462,83.48310488
0.1464,84.44396049
0.1466,84.18773232
0.1468,83.93150416
0.147,84.63613161
0.1472,83.80339008
0.1474,84.76424569
0.1476,84.25178936
0.1478,84.05961824
0.148,84.50801753
0.1482,83.73933304
0.1484,84.44396049
0.1486,84.12367528
0.1488,83.675276
0.149,84.44396049
0.1492,83.61121896
0.1494,84.12367528
0.1496,83.80339008
0.1498,83.61121896
0.15,84.05961824
0.1502,83.3549908
0.1504,84.05961824
0.1506,83.73933304
0.1508,83.48310488
0.151,83.93150416
0.1512,83.22687671
0.1514,83.80339008
0.1516,83.41904784
0.1518,86.10944354
0.152,83.80339008
0.1522,82.97064855
0.1524,83.86744712
0.1526,83.41904784
0.1528,83.29093375
0.153,83.86744712
0.1532,83.09876263
0.1534,84.05961824
0.1536,83.48310488
0.1538,83.54716192
0.154,83.93150416
0.1542,83.48310488
0.1544,84.05961824
0.1546,83.675276
0.1548,83.675276
0.155,84.18773232
0.1552,83.41904784
0.1554,84.12367528
0.1556,83.61121896
0.1558,83.80339008
0.156,84.18773232
0.1562,84.05961824
0.1564,84.12367528
0.1566,83.675276
0.1568,83.80339008
0.157,84.18773232
0.1572,83.48310488
0.1574,84.44396049
0.1576,83.80339008
0.1578,83.93150416
0.158,84.25178936
0.1582,83.48310488
0.1584,84.31584641
0.1586,83.73933304
0.1588,83.80339008
0.159,84.31584641
0.1592,83.73933304
0.1594,84.57207457
0.1596,83.86744712
0.1598,84.12367528
0.16,84.44396049
0.1602,83.675276
0.1604,84.82830273
0.1606,83.86744712
0.1608,84.12367528
0.161,84.44396049
0.1612,83.80339008
0.1614,84.63613161
0.1616,83.86744712
0.1618,84.44396049
0.162,84.63613161
0.1622,84.12367528
0.1624,85.02047385
0.1626,84.25178936
0.1628,84.76424569
0.163,84.63613161
0.1632,84.31584641
0.1634,85.21264497
0.1636,84.31584641
0.1638,84.89235977
0.164,84.95641681
0.1642,84.57207457
0.1644,85.46887314
0.1646,84.70018865
0.1648,88.22332588
0.165,85.27670201
0.1652,84.76424569
0.1654,85.78915834
0.1656,85.02047385
0.1658,85.59698722
0.166,85.66104426
0.1662,85.21264497
0.1664,85.98132946
0.1666,85.27670201
0.1668,85.98132946
0.167,85.98132946
0.1672,85.78915834
0.1674,86.49378579
0.1676,85.85321538
0.1678,86.36567171
0.168,86.36567171
0.1682,85.91727242
0.1684,86.94218507
0.1686,86.0453865
0.1688,86.87812803
0.169,86.94218507
0.1692,86.23755762
0.1694,87.4546414
0.1696,86.81407099
0.1698,87.58275548
0.17,87.58275548
0.1702,87.4546414
0.1704,88.0952118
0.1706,87.32652732
0.1708,88.79983925
0.171,88.35143997
0.1712,88.35143997
0.1714,89.18418149
0.1716,88.47955405
0.1718,89.44040966
0.172,89.18418149
0.1722,89.18418149
0.1724,90.08098006
0.1726,89.44040966
0.1728,90.40126527
0.173,90.40126527
0.1732,90.33720823
0.1734,90.65749343
0.1736,90.59343639
0.1738,91.61834904
0.174,91.61834904
0.1742,91.61834904
0.1744,92.57920465
0.1746,91.8745772
0.1748,93.09166097
0.175,92.83543281
0.1752,93.15571801
0.1754,93.98845954
0.1756,93.47600322
0.1758,94.50091587
0.176,94.43685883
0.1762,94.75714403
0.1764,95.71799964
0.1766,95.14148627
0.1768,96.23045597
0.177,96.23045597
0.1772,96.61479821
0.1774,97.57565382
0.1776,97.06319749
0.1778,97.57565382
0.178,98.28028127
0.1782,98.60056647
0.1784,99.88170728
0.1786,99.433308
0.1788,100.5863347
0.179,100.5863347
0.1792,101.1628481
0.1794,102.1237037
0.1796,101.6753044
0.1798,103.1486164
0.18,102.9564452
0.1802,103.7891868
0.1804,104.6859853
0.1806,104.173529
0.1808,105.9030691
0.181,105.710898
0.1812,106.4155254
0.1814,107.376381
0.1816,107.1842099
0.1818,108.6575218
0.182,108.6575218
0.1822,109.3621493
0.1824,110.3870619
0.1826,110.0667767
0.1828,111.7322598
0.183,111.7322598
0.1832,112.5650013
0.1834,113.4617999
0.1836,113.2055717
0.1838,114.9991689
0.184,114.7429407
0.1842,115.7678534
0.1844,116.6005949
0.1846,116.4724808
0.1848,118.0739068
0.185,117.9457927
0.1852,118.8425913
0.1854,119.931561
0.1856,119.5472188
0.1858,121.532987
0.186,121.4048729
0.1862,122.2376145
0.1864,122.7500708
0.1866,123.070356
0.1868,124.9920672
0.187,124.7358391
0.1872,125.7607517
0.1874,126.4653791
0.1876,126.5934932
0.1878,128.1949192
0.188,128.1949192
0.1882,129.1557749
0.1884,130.0525734
0.1886,129.9244593
0.1888,131.5899424
0.189,131.3977713
0.1892,132.7429691
0.1894,133.4475966
0.1896,133.3835395
0.1898,135.1130796
0.19,134.9209085
0.1902,136.0739352
0.1904,137.0988479
0.1906,137.0347909
0.1908,138.892445
0.191,138.4440457
0.1912,139.7251866
0.1914,140.5579281
0.1916,140.493871
0.1918,142.3515252
0.192,142.03124
0.1922,143.3123808
0.1924,143.9529512
0.1926,144.1451224
0.1928,145.7465484
0.193,145.6184343
0.1932,146.8355181
0.1934,147.7323166
0.1936,147.7963737
0.1938,149.2696856
0.194,149.2056286
0.1942,150.4227123
0.1944,151.1913968
0.1946,151.1913968
0.1948,152.8568799
0.195,152.7287658
0.1952,154.1380207
0.1954,154.58642
0.1956,154.7785911
0.1958,156.4440742
0.196,156.251903
0.1962,157.5330439
0.1964,157.9173861
0.1966,158.3017283
0.1968,159.8390973
0.197,159.6469262
0.1972,160.928067
0.1974,161.4405233
0.1976,161.6967515
0.1978,162.9778923
0.198,162.6576071
0.1982,164.066862
0.1984,164.4512043
0.1986,164.8355465
0.1988,166.1166873
0.199,165.8604591
0.1992,167.1416
0.1994,166.6932007
0.1996,167.6540563
0.1998,168.9351971
0.2,168.5508549
0.2002,169.8319957
0.2004,170.0241668
0.2006,170.2163379
0.2008,171.4974787
0.201,171.0490794
0.2012,172.2021062
0.2014,172.5864484
0.2016,172.7145625
0.2018,173.8035322
0.202,173.4191899
0.2022,174.7643878
0.2024,174.8925019
0.2026,174.8925019
0.2028,176.0455286
0.203,175.6611864
0.2032,176.7501561
0.2034,176.7501561
0.2036,177.1985553
0.2038,178.1594109
0.204,177.7110117
0.2042,178.7999814
0.2044,178.7999814
0.2046,179.2483806
0.2048,180.1451792
0.205,179.760837
0.2052,180.7857496
0.2054,180.7857496
0.2056,181.2341489
0.2058,182.0028334
0.206,181.7466052
0.2062,182.8355749
0.2064,182.6434038
0.2066,183.0918031
0.2068,183.7964305
0.207,183.6042594
0.2072,184.6291721
0.2074,184.501058
0.2076,185.0135143
0.2078,185.7181417
0.208,185.2697425
0.2082,186.4227692
0.2084,186.4227692
0.2086,186.6149403
0.2088,187.5117389
0.209,187.1273966
0.2092,188.2163663
0.2094,188.2163663
0.2096,188.4085375
0.2098,189.4334501
0.21,188.9209938
0.2102,189.9459064
0.2104,189.8177923
0.2106,190.2661916
0.2108,190.842705
0.211,190.3943057
0.2112,191.7395036
0.2114,191.3551613
0.2116,191.9316747
0.2118,192.3160169
0.212,191.9957317
0.2122,193.2128155
0.2124,191.9957317
0.2126,193.3409296
0.2128,193.8533859
0.213,193.5971577
0.2132,194.4939563
0.2134,194.1736711
0.2136,194.7501845
0.2138,195.3266978
0.214,195.0064126
0.2142,196.0953823
0.2144,195.7750971
0.2146,196.3516105
0.2148,196.9281239
0.215,196.6078387
0.2152,197.6327513
0.2154,197.3765231
0.2156,197.9530365
0.2158,198.4654928
0.216,198.1452076
0.2162,199.1701203
0.2164,198.721721
0.2166,199.5544625
0.2168,199.8747477
0.217,199.6825766
0.2172,200.6434322
0.2174,200.1309759
0.2176,200.8996604
0.2178,201.2199456
0.218,201.0918315
0.2182,202.1167441
0.2184,201.6042878
0.2186,202.1808012
0.2188,202.7573146
0.219,202.2448582
0.2192,203.2697709
0.2194,202.9494857
0.2196,203.7822272
0.2198,203.7822272
0.22,203.9103413
0.2202,204.6790258
0.2204,204.2946835
0.2206,204.999311
0.2208,205.1274251
0.221,205.2555391
0.2212,206.0242236
0.2214,205.6398814
0.2216,206.2163948
0.2218,206.4726229
0.222,206.3445088
0.2222,207.4975356
0.2224,206.8569652
0.2226,207.6256496
0.2228,207.4334785
0.223,207.6897067
0.2232,208.3943341
0.2234,208.0740489
0.2236,208.9067905
0.2238,208.9708475
0.224,209.0349045
0.2242,209.9317031
0.2244,209.4192468
0.2246,210.1879313
0.2248,210.2519883
0.225,210.2519883
0.2252,211.1487869
0.2254,210.3801024
0.2256,211.4690721
0.2258,211.276901
0.226,211.4690721
0.2262,212.2377566
0.2264,211.5331291
0.2266,212.5580418
0.2268,212.4299277
0.227,212.6861559
0.2272,213.3907833
0.2274,212.8142699
0.2276,213.7751255
0.2278,213.5829544
0.228,213.7110685
0.2282,214.479753
0.2284,213.9672967
0.2286,214.8640952
0.2288,214.6078671
0.229,214.6719241
0.2292,215.3765516
0.2294,214.8000382
0.2296,215.8890079
0.2298,215.7608938
0.23,216.017122
0.2302,216.3374072
0.2304,215.8890079
0.2306,216.9139205
0.2308,216.5295783
0.231,216.8498635
0.2312,217.3623198
0.2314,216.8498635
0.2316,217.9388332
0.2318,217.5544909
0.232,218.0028902
0.2322,218.5153466
0.2324,217.8747761
0.2326,219.0278029
0.2328,218.7075177
0.233,218.8996888
0.2332,219.5402592
0.2334,219.0278029
0.2336,219.9886585
0.2338,219.5402592
0.234,219.9246014
0.2342,220.4370578
0.2344,219.8605444
0.2346,221.0135711
0.2348,220.4370578
0.235,220.9495141
0.2352,221.2697993
0.2354,220.8214
0.2356,221.9744267
0.2358,221.2697993
0.236,221.9103697
0.2362,222.2306549
0.2364,221.9744267
0.2366,222.9352824
0.2368,222.6149972
0.237,223.0633964
0.2372,223.1915105
0.2374,222.9993394
0.2376,224.1523661
0.2378,223.4477387
0.238,224.1523661
0.2382,224.6007654
0.2384,224.024252
0.2386,225.1132217
0.2388,224.6648225
0.239,225.3694499
0.2392,225.6256781
0.2394,225.1772788
0.2396,226.3303055
0.2398,225.7537921
0.24,226.5865337
0.2402,226.7787048
0.2404,226.5865337
0.2406,227.7395604
0.2408,227.2271041
0.241,227.8036174
0.2412,228.0598456
0.2414,227.9317315
0.2416,229.2769294
0.2418,228.5723019
0.242,229.3409864
0.2422,229.7893857
0.2424,229.5972146
0.2426,230.6861843
0.2428,230.237785
0.243,230.8142984
0.2432,231.2626976
0.2434,231.0064695
0.2436,231.9673251
0.2438,231.5189258
0.244,232.4797814
0.2442,232.6719525
0.2444,232.6078955
0.2446,233.6328081
0.2448,233.0562948
0.245,234.2093215
0.2452,234.3374356
0.2454,234.3374356
0.2456,235.3623482
0.2458,234.7858349
0.246,235.7466905
0.2462,235.8748046
0.2464,235.8748046
0.2466,237.0918883
0.2468,236.515375
0.247,238.3089721
0.2472,237.7324587
0.2474,237.7965158
0.2476,238.8214284
0.2478,238.3730292
0.248,239.5260559
0.2482,239.3979418
0.2484,239.5260559
0.2486,240.8712537
0.2488,239.9103981
0.249,241.1274819
