Time_s,Thrust_N
0.0458,40.6329419
0.046,41.42150889
0.0462,42.39205288
0.0464,43.30193787
0.0466,44.45445885
0.0468,45.36434384
0.047,46.39554683
0.0472,47.42674982
0.0474,48.7005888
0.0476,49.73179179
0.0478,51.00563077
0.048,52.15815176
0.0482,53.55330874
0.0484,54.46319373
0.0486,56.34362271
0.0488,57.49614369
0.049,59.01261868
0.0492,60.40777566
0.0494,61.62095564
0.0496,63.01611263
0.0498,64.53258761
0.05,65.92774459
0.0502,67.62619657
0.0504,69.02135355
0.0506,70.78046453
0.0508,72.29693951
0.051,74.23802749
0.0512,75.81516147
0.0514,77.63493145
0.0516,79.45470142
0.0518,81.3351304
0.052,82.66962838
0.0522,84.61071636
0.0524,86.12719134
0.0526,88.00762032
0.0528,89.5847543
0.053,91.28320628
0.0532,93.04231726
0.0534,94.92274623
0.0536,96.62119821
0.0538,98.44096819
0.054,100.2000792
0.0542,102.1411671
0.0544,103.5363241
0.0546,105.5380711
0.0548,107.0545461
0.055,108.4497031
0.0552,110.026837
0.0554,111.66463
0.0556,112.999128
0.0558,114.515603
0.056,116.092737
0.0562,117.73053
0.0564,119.4896409
0.0566,121.0061159
0.0568,122.7045679
0.057,124.4636789
0.0572,123.7964299
0.0574,127.4966288
0.0576,128.8311268
0.0578,130.1049658
0.058,131.4394638
0.0582,132.5919848
0.0584,133.7445058
0.0586,135.0790037
0.0588,136.2921837
0.059,137.5053637
0.0592,138.4759077
0.0594,139.8104057
0.0596,140.9629267
0.0598,141.9941297
0.06,143.0253326
0.0602,143.9352176
0.0604,144.7844436
0.0606,145.8156466
0.0608,146.5435546
0.061,147.2108036
0.0612,147.9993706
0.0614,148.6059606
0.0616,149.3945276
0.0618,150.0617766
0.062,150.6683665
0.0622,151.4569335
0.0624,151.7602285
0.0626,152.1848415
0.0628,152.6094545
0.063,152.7307725
0.0632,152.9734085
0.0634,152.8520905
0.0636,152.6701135
0.0638,152.7914315
0.064,152.6094545
0.0642,152.7307725
0.0644,152.3061595
0.0646,152.1241825
0.0648,151.8815465
0.065,151.5782515
0.0652,151.3962745
0.0654,150.9110025
0.0656,150.4257305
0.0658,153.8832935
0.066,149.1518916
0.0662,148.7879376
0.0664,148.0600296
0.0666,147.3927806
0.0668,146.5435546
0.067,145.9369646
0.0672,144.9664206
0.0674,144.2991716
0.0676,143.2679686
0.0678,142.6007196
0.068,141.6908347
0.0682,140.8416087
0.0684,139.8104057
0.0686,138.6578847
0.0688,137.8693177
0.069,136.7774557
0.0692,135.5642757
0.0694,134.5937317
0.0696,133.2592338
0.0698,132.2886898
0.07,130.9541918
0.0702,129.8016708
0.0704,128.8917858
0.0706,127.5572878
0.0708,126.1621308
0.071,125.1309279
0.0712,123.9177479
0.0714,122.6439089
0.0716,121.1880929
0.0718,120.1568899
0.072,118.7617329
0.0722,117.427235
0.0724,116.092737
0.0726,114.818898
0.0728,113.605718
0.073,112.210561
0.0732,110.997381
0.0734,109.5415651
0.0736,108.4497031
0.0738,107.3578411
0.074,105.9020251
0.0742,104.7495041
0.0744,103.4756651
0.0746,102.5051211
0.0748,101.3526002
0.075,99.89678417
0.0752,98.98689918
0.0754,97.6524012
0.0756,96.74251621
0.0758,95.46867723
0.076,94.68011024
0.0762,93.64890725
0.0764,92.61770426
0.0766,91.34386528
0.0768,90.67661628
0.077,89.6454133
0.0772,88.79618731
0.0774,87.52234832
0.0776,86.91575833
0.0778,86.00587334
0.078,85.52060135
0.0782,84.85335236
0.0784,84.30742136
0.0786,83.64017237
0.0788,83.09424138
0.079,82.60896938
0.0792,82.42699239
0.0794,82.06303839
0.0796,81.5171074
0.0798,81.1531534
0.08,80.78919941
0.0802,80.36458641
0.0804,80.18260941
0.0806,79.87931442
0.0808,79.81865542
0.081,79.63667842
0.0812,79.45470142
0.0814,79.45470142
0.0816,79.45470142
0.0818,79.63667842
0.082,79.81865542
0.0822,79.93997342
0.0824,80.30392741
0.0826,80.72854041
0.0828,81.2744714
0.083,81.5777664
0.0832,82.36633339
0.0834,82.73028738
0.0836,83.57951337
0.0838,84.18610336
0.084,85.09598835
0.0842,85.76323735
0.0844,86.91575833
0.0846,87.88630232
0.0848,89.1601413
0.085,90.43398029
0.0852,91.64716027
0.0854,92.92099926
0.0856,94.31615624
0.0858,95.77197222
0.086,97.2884472
0.0862,98.68360419
0.0864,100.0787612
0.0866,101.5952361
0.0868,103.1723701
0.087,104.7495041
0.0872,106.2659791
0.0874,107.8431131
0.0876,109.6628831
0.0878,111.543312
0.088,113.241764
0.0882,115.000875
0.0884,116.699327
0.0886,118.8223919
0.0888,120.5208439
0.089,122.6439089
0.0892,124.5849969
0.0894,126.5867438
0.0896,128.6491498
0.0898,130.7115558
0.09,132.7739618
0.0902,134.8970267
0.0904,136.9594327
0.0906,139.1431567
0.0908,141.1449037
0.091,143.4499456
0.0912,145.7549876
0.0914,147.8173936
0.0916,150.1224356
0.0918,151.5175925
0.092,154.6112015
0.0922,156.6736075
0.0924,159.2212854
0.0926,161.2836914
0.0928,163.8313694
0.093,166.1364114
0.0932,168.6234303
0.0934,171.1711083
0.0936,173.7187863
0.0938,176.2664642
0.094,179.1174372
0.0942,181.6044562
0.0944,184.3947701
0.0946,187.1244251
0.0948,189.4901261
0.095,191.916486
0.0952,194.160869
0.0954,196.405252
0.0956,198.710294
0.0958,201.0759949
0.096,203.1384009
0.0962,205.6860789
0.0964,208.0517798
0.0966,210.5994578
0.0968,212.9044998
0.097,215.6948137
0.0972,218.2424917
0.0974,220.6081927
0.0976,223.0952117
0.0978,225.7642076
0.098,227.8872726
0.0982,230.2529736
0.0984,232.6186745
0.0986,234.8630575
0.0988,237.2894175
0.099,239.5944594
0.0992,241.8388424
0.0994,244.3865204
0.0996,246.8128804
0.0998,249.2392403
0.1,251.8475773
0.1002,254.6985503
0.1004,257.7315002
0.1006,260.0365422
0.1008,263.3727872
0.101,266.6483731
0.1012,269.9239591
0.1014,273.199545
0.1016,275.989859
0.1018,279.386763
0.102,282.4803719
0.1022,285.5133219
0.1024,288.5462718
0.1026,291.7611988
0.1028,294.7941488
0.103,297.8877577
0.1032,301.2240027
0.1034,304.6209066
0.1036,307.8964926
0.1038,311.0507606
0.104,314.3263465
0.1042,317.2986375
0.1044,319.8463155
0.1046,322.5153114
0.1048,325.1843074
0.105,327.7926444
0.1052,330.2190043
0.1054,332.7666823
0.1056,334.7684293
0.1058,336.7095172
0.106,338.9539002
0.1062,340.8343292
0.1064,342.8360762
0.1066,344.5345282
0.1068,346.4149571
0.107,348.0527501
0.1072,349.5692251
0.1074,351.1463591
0.1076,352.5415161
0.1078,354.179309
0.108,355.271171
0.1082,356.484351
0.1084,357.636872
0.1086,358.546757
0.1088,359.517301
0.109,360.487845
0.1092,360.973117
0.1094,362.1862969
0.1096,363.2781589
0.1098,364.1880439
0.11,365.0979289
0.1102,366.1897909
0.1104,367.3423119
0.1106,368.4341739
0.1108,369.5260358
0.111,370.6785568
0.1112,371.5277828
0.1114,372.6196448
0.1116,373.6508478
0.1118,374.1361198
0.112,375.1673228
0.1122,375.9558898
0.1124,376.8657748
0.1126,377.9576367
0.1128,378.8068627
0.113,379.6560887
0.1132,380.3839967
0.1134,381.4151997
0.1136,382.2037667
0.1138,382.9923337
0.114,383.9628777
0.1142,384.5088087
0.1144,385.1760577
0.1146,385.6006706
0.1148,386.1466016
0.115,386.4498966
0.1152,386.8745096
0.1154,386.9351686
0.1156,387.3597816
0.1158,387.4810996
0.116,387.6024176
0.1162,387.4204406
0.1164,387.4204406
0.1166,387.2384636
0.1168,387.1778046
0.117,387.0564866
0.1172,386.6925326
0.1174,386.4498966
0.1176,386.2072606
0.1178,387.2991226
0.118,386.4498966
0.1182,385.9039656
0.1184,385.9039656
0.1186,385.9039656
0.1188,385.9039656
0.119,386.0252836
0.1192,386.1466016
0.1194,386.3285786
0.1196,386.5712146
0.1198,386.2072606
0.12,386.4498966
0.1202,386.4498966
0.1204,386.5712146
0.1206,386.5105556
0.1208,386.0859426
0.121,385.8433066
0.1212,385.4186936
0.1214,385.1760577
0.1216,384.6301267
0.1218,384.1448547
0.122,383.5382647
0.1222,382.8710157
0.1224,382.5070617
0.1226,381.8398127
0.1228,381.5971767
0.123,380.8086097
0.1232,380.2626787
0.1234,379.8987247
0.1236,379.8380657
0.1238,379.4741117
0.124,379.5347707
0.1242,379.1101577
0.1244,379.1708167
0.1246,378.9888397
0.1248,379.1708167
0.125,379.2314757
0.1252,379.2314757
0.1254,379.4134527
0.1256,379.6560887
0.1258,379.6560887
0.126,379.8987247
0.1262,380.0807017
0.1264,380.5659737
0.1266,380.4446557
0.1268,380.8692687
0.127,381.1725637
0.1272,381.4151997
0.1274,381.8398127
0.1276,382.3250847
0.1278,382.5677207
0.128,382.8710157
0.1282,383.1136517
0.1284,383.4776057
0.1286,383.4776057
0.1288,383.5989237
0.129,383.5989237
0.1292,383.2956287
0.1294,383.3562877
0.1296,383.2349697
0.1298,383.1136517
0.13,382.9923337
0.1302,382.7496977
0.1304,382.9923337
0.1306,382.9923337
0.1308,382.9316747
0.131,383.2349697
0.1312,383.2349697
0.1314,383.4776057
0.1316,383.7202417
0.1318,383.8415597
0.132,383.9022187
0.1322,384.0235367
0.1324,384.0235367
0.1326,384.5088087
0.1328,384.5088087
0.133,385.1153987
0.1332,384.9940807
0.1334,385.5400116
0.1336,385.6613296
0.1338,386.0252836
0.134,386.4498966
0.1342,386.5105556
0.1344,386.8138506
0.1346,386.4498966
0.1348,386.5712146
0.135,386.3285786
0.1352,385.2973757
0.1354,385.7826476
0.1356,385.2367167
0.1358,384.9940807
0.136,384.5088087
0.1362,384.3268317
0.1364,384.1448547
0.1366,383.6595827
0.1368,383.5989237
0.137,383.7202417
0.1372,383.5989237
0.1374,383.5989237
0.1376,383.6595827
0.1378,383.5382647
0.138,383.5989237
0.1382,383.5382647
0.1384,383.4776057
0.1386,383.5989237
0.1388,383.7202417
0.139,383.9022187
0.1392,384.0841957
0.1394,384.4481497
0.1396,384.6907857
0.1398,384.9940807
0.14,385.4186936
0.1402,385.7219886
0.1404,386.3892376
0.1406,386.9351686
0.1408,387.2991226
0.141,387.9663716
0.1412,388.3303256
0.1414,388.6942796
0.1416,389.1795516
0.1418,389.4828466
0.142,389.9074596
0.1422,389.9681186
0.1424,390.2107546
0.1426,390.3927316
0.1428,390.3927316
0.143,390.7566856
0.1432,390.6960266
0.1434,390.5747086
0.1436,390.8173446
0.1438,391.1206396
0.144,384.8727627
0.1442,391.4845936
0.1444,392.0305246
0.1446,392.5157966
0.1448,393.0617276
0.145,393.6076585
0.1452,394.0322715
0.1454,395.0028155
0.1456,395.2454515
0.1458,396.0340185
0.146,396.5799495
0.1462,397.0045625
0.1464,397.4291755
0.1466,397.4898345
0.1468,397.8537885
0.147,397.9751065
0.1472,397.7931295
0.1474,397.8537885
0.1476,397.6718115
0.1478,397.6111525
0.148,397.3685165
0.1482,396.9439035
0.1484,396.5192905
0.1486,396.6406085
0.1488,396.1553365
0.149,395.9127005
0.1492,395.5487465
0.1494,395.3667695
0.1496,395.0028155
0.1498,394.7601795
0.15,394.4568845
0.1502,393.9109535
0.1504,394.1535895
0.1506,393.7289765
0.1508,394.0929305
0.151,393.7896355
0.1512,393.9716125
0.1514,393.7896355
0.1516,394.2142485
0.1518,394.4568845
0.152,394.5782025
0.1522,394.5175435
0.1524,394.4568845
0.1526,397.6718115
0.1528,393.7896355
0.153,394.0929305
0.1532,394.2142485
0.1534,394.1535895
0.1536,394.2749075
0.1538,394.0322715
0.154,394.2142485
0.1542,394.0929305
0.1544,394.3355665
0.1546,394.1535895
0.1548,394.0929305
0.155,394.0322715
0.1552,393.8502945
0.1554,393.5469995
0.1556,393.0617276
0.1558,392.6977736
0.156,392.2731606
0.1562,391.8485476
0.1564,391.3026166
0.1566,390.6353676
0.1568,390.0287776
0.157,389.4828466
0.1572,389.1795516
0.1574,388.7549386
0.1576,388.5123026
0.1578,388.2696666
0.158,388.2696666
0.1582,388.0270306
0.1584,388.3909846
0.1586,388.5729616
0.1588,388.9975746
0.159,389.2402106
0.1592,389.6648236
0.1594,389.6041646
0.1596,390.0894366
0.1598,390.2107546
0.16,390.3927316
0.1602,390.5747086
0.1604,390.7566856
0.1606,390.6353676
0.1608,390.8780036
0.161,390.6353676
0.1612,390.9993216
0.1614,391.0599806
0.1616,391.3026166
0.1618,391.1812986
0.162,391.2419576
0.1622,391.3026166
0.1624,391.5452526
0.1626,391.7272296
0.1628,391.7878886
0.163,391.6059116
0.1632,391.7878886
0.1634,391.7878886
0.1636,391.9092066
0.1638,392.0305246
0.164,392.2731606
0.1642,392.2731606
0.1644,392.6371146
0.1646,392.8190916
0.1648,393.0617276
0.165,393.3043636
0.1652,393.5469995
0.1654,393.7896355
0.1656,394.2142485
0.1658,394.8814975
0.166,395.1241335
0.1662,395.4880875
0.1664,395.7307235
0.1666,395.9733595
0.1668,396.0340185
0.167,395.8520415
0.1672,395.8520415
0.1674,395.4880875
0.1676,395.6094055
0.1678,395.2454515
0.168,394.8814975
0.1682,394.3355665
0.1684,394.2142485
0.1686,393.9109535
0.1688,393.9716125
0.169,393.7896355
0.1692,393.6076585
0.1694,393.3043636
0.1696,393.4256815
0.1698,393.1830456
0.17,393.0617276
0.1702,392.8797506
0.1704,392.6977736
0.1706,392.3944786
0.1708,392.2731606
0.171,392.2125016
0.1712,392.3944786
0.1714,392.1518426
0.1716,392.2731606
0.1718,392.2125016
0.172,392.0911836
0.1722,392.0305246
0.1724,392.0305246
0.1726,391.6059116
0.1728,391.5452526
0.173,390.9993216
0.1732,390.9993216
0.1734,390.2714136
0.1736,390.6960266
0.1738,390.4533906
0.174,390.3927316
0.1742,390.5747086
0.1744,390.3927316
0.1746,390.6353676
0.1748,391.0599806
0.175,390.9993216
0.1752,391.0599806
0.1754,390.7566856
0.1756,390.6960266
0.1758,390.3320726
0.176,390.0287776
0.1762,389.7254826
0.1764,389.2402106
0.1766,389.0582336
0.1768,389.2402106
0.177,389.3008696
0.1772,389.7861416
0.1774,389.9074596
0.1776,390.4533906
0.1778,390.9386626
0.178,391.5452526
0.1782,392.0305246
0.1784,392.2731606
0.1786,393.1223866
0.1788,393.1830456
0.179,393.5469995
0.1792,393.9716125
0.1794,394.0929305
0.1796,394.2749075
0.1798,394.5782025
0.18,394.9421565
0.1802,395.2454515
0.1804,395.7307235
0.1806,395.8520415
0.1808,396.0946775
0.181,396.3979725
0.1812,396.6406085
0.1814,396.7012675
0.1816,396.5799495
0.1818,396.2766545
0.182,396.3373135
0.1822,396.3979725
0.1824,396.6406085
0.1826,396.5192905
0.1828,396.8832445
0.183,396.4586315
0.1832,396.9439035
0.1834,397.0045625
0.1836,397.3078575
0.1838,397.1865395
0.184,397.1865395
0.1842,397.1865395
0.1844,396.8832445
0.1846,397.0045625
0.1848,396.7619265
0.185,396.8832445
0.1852,396.3979725
0.1854,396.5192905
0.1856,396.3979725
0.1858,396.8225855
0.186,396.7619265
0.1862,397.1865395
0.1864,397.4291755
0.1866,397.9144475
0.1868,398.3390605
0.187,398.5816965
0.1872,398.8243325
0.1874,401.8572824
0.1876,399.1882865
0.1878,399.4309225
0.188,399.4309225
0.1882,399.6128995
0.1884,399.6735585
0.1886,399.6128995
0.1888,399.4915815
0.189,399.3702635
0.1892,399.1276275
0.1894,398.7030145
0.1896,398.3390605
0.1898,397.7931295
0.19,397.3078575
0.1902,396.8832445
0.1904,395.9127005
0.1906,395.6094055
0.1908,395.1847925
0.191,394.5782025
0.1912,394.3962255
0.1914,393.9716125
0.1916,393.8502945
0.1918,393.6076585
0.192,393.6683175
0.1922,393.5469995
0.1924,393.3043636
0.1926,393.3043636
0.1928,392.9404096
0.193,392.9404096
0.1932,392.6977736
0.1934,392.6371146
0.1936,392.3338196
0.1938,392.0305246
0.194,392.3338196
0.1942,392.4551376
0.1944,392.5764556
0.1946,392.8797506
0.1948,393.0617276
0.195,393.1830456
0.1952,393.9109535
0.1954,393.9716125
0.1956,393.7289765
0.1958,393.6076585
0.196,393.4256815
0.1962,393.6076585
0.1964,393.4863405
0.1966,393.4863405
0.1968,393.2437046
0.197,393.2437046
0.1972,393.3650226
0.1974,393.5469995
0.1976,393.9109535
0.1978,393.9716125
0.198,394.3355665
0.1982,394.5782025
0.1984,394.8814975
0.1986,395.3061105
0.1988,395.6700645
0.199,395.9733595
0.1992,396.5192905
0.1994,397.1258805
0.1996,397.6718115
0.1998,398.2784015
0.2,398.6423555
0.2002,399.1276275
0.2004,399.3096045
0.2006,399.6128995
0.2008,399.4915815
0.201,399.3096045
0.2012,399.0669685
0.2014,398.9456505
0.2016,398.8243325
0.2018,398.7030145
0.202,398.7030145
0.2022,398.9456505
0.2024,398.7030145
0.2026,398.5210375
0.2028,398.2784015
0.203,397.7931295
0.2032,397.4291755
0.2034,396.5799495
0.2036,395.8520415
0.2038,395.3667695
0.204,394.6388615
0.2042,393.8502945
0.2044,393.1830456
0.2046,392.6371146
0.2048,392.0911836
0.205,392.3338196
0.2052,392.1518426
0.2054,392.2731606
0.2056,391.9092066
0.2058,392.0305246
0.206,392.1518426
0.2062,392.3338196
0.2064,392.0911836
0.2066,391.9698656
0.2068,391.9092066
0.207,392.2125016
0.2072,392.4551376
0.2074,392.5157966
0.2076,392.8190916
0.2078,392.4551376
0.208,392.7584326
0.2082,393.0010686
0.2084,392.8797506
0.2086,393.0617276
0.2088,392.4551376
0.209,392.3338196
0.2092,391.6665706
0.2094,391.5452526
0.2096,391.3026166
0.2098,390.7566856
0.21,390.0287776
0.2102,389.6041646
0.2104,389.1795516
0.2106,388.9369156
0.2108,388.7549386
0.211,388.4516436
0.2112,388.3303256
0.2114,388.3303256
0.2116,388.6336206
0.2118,388.8762566
0.212,388.9975746
0.2122,389.2402106
0.2124,389.7254826
0.2126,390.1500956
0.2128,390.5140496
0.213,391.0599806
0.2132,391.1812986
0.2134,392.0911836
0.2136,392.0305246
0.2138,392.3944786
0.214,392.6371146
0.2142,392.8190916
0.2144,393.0617276
0.2146,393.3650226
0.2148,393.7289765
0.215,393.9109535
0.2152,393.9109535
0.2154,394.0929305
0.2156,394.0929305
0.2158,394.2142485
0.216,394.2142485
0.2162,394.1535895
0.2164,393.9716125
0.2166,393.6076585
0.2168,393.1830456
0.217,392.8190916
0.2172,392.2731606
0.2174,391.9092066
0.2176,391.4239346
0.2178,390.9993216
0.218,390.5140496
0.2182,390.0287776
0.2184,389.9681186
0.2186,389.9074596
0.2188,389.7254826
0.219,389.9074596
0.2192,389.9681186
0.2194,390.2714136
0.2196,390.5140496
0.2198,391.1206396
0.22,391.3026166
0.2202,391.6059116
0.2204,392.3338196
0.2206,392.5764556
0.2208,392.9404096
0.221,393.2437046
0.2212,393.3650226
0.2214,393.4256815
0.2216,393.6076585
0.2218,393.2437046
0.222,393.1830456
0.2222,386.5712146
0.2224,392.3944786
0.2226,392.1518426
0.2228,391.7272296
0.223,391.4239346
0.2232,390.8173446
0.2234,390.4533906
0.2236,389.8468006
0.2238,389.6648236
0.224,388.9975746
0.2242,388.6336206
0.2244,388.2090076
0.2246,387.7843946
0.2248,387.4204406
0.225,387.2384636
0.2252,386.8138506
0.2254,386.4498966
0.2256,386.2679196
0.2258,386.0252836
0.226,386.0252836
0.2262,386.0252836
0.2264,386.0252836
0.2266,386.2679196
0.2268,386.3285786
0.227,386.4498966
0.2272,386.9958276
0.2274,387.2991226
0.2276,387.7843946
0.2278,388.1483486
0.228,388.3303256
0.2282,388.7549386
0.2284,388.6942796
0.2286,388.8155976
0.2288,388.7549386
0.229,388.5729616
0.2292,388.4516436
0.2294,388.3303256
0.2296,387.9663716
0.2298,387.7237356
0.23,387.3597816
0.2302,387.2384636
0.2304,387.1778046
0.2306,386.6925326
0.2308,387.7237356
0.231,386.8138506
0.2312,385.9039656
0.2314,385.9039656
0.2316,385.4793526
0.2318,385.2973757
0.232,385.1153987
0.2322,384.6301267
0.2324,384.9940807
0.2326,384.7514447
0.2328,385.1760577
0.233,385.1760577
0.2332,385.6613296
0.2334,386.1466016
0.2336,386.5105556
0.2338,386.9958276
0.234,387.5417586
0.2342,387.9663716
0.2344,388.0270306
0.2346,388.2090076
0.2348,388.4516436
0.235,388.5729616
0.2352,388.5123026
0.2354,388.6942796
0.2356,388.7549386
0.2358,388.7549386
0.236,388.8762566
0.2362,388.7549386
0.2364,389.1188926
0.2366,388.7549386
0.2368,388.9975746
0.237,388.6336206
0.2372,388.4516436
0.2374,388.2090076
0.2376,387.5417586
0.2378,387.2991226
0.238,386.8745096
0.2382,386.5105556
0.2384,386.2679196
0.2386,385.9646246
0.2388,385.6006706
0.239,385.5400116
0.2392,385.3580346
0.2394,385.4186936
0.2396,385.4186936
0.2398,385.3580346
0.24,385.6613296
0.2402,385.9039656
0.2404,386.1466016
0.2406,386.4498966
0.2408,386.7531916
0.241,387.1778046
0.2412,387.4204406
0.2414,387.8450536
0.2416,388.3303256
0.2418,388.5123026
0.242,388.8762566
0.2422,388.9369156
0.2424,389.2402106
0.2426,389.1795516
0.2428,389.2402106
0.243,388.9975746
0.2432,388.7549386
0.2434,388.4516436
0.2436,388.2090076
0.2438,387.9663716
0.244,387.4810996
0.2442,387.4204406
0.2444,387.1778046
0.2446,387.1171456
0.2448,386.9958276
0.245,386.8138506
0.2452,386.6318736
0.2454,386.3285786
0.2456,386.3285786
0.2458,386.0252836
0.246,386.1466016
0.2462,385.7826476
0.2464,386.0252836
0.2466,385.9039656
0.2468,386.0859426
0.247,386.0859426
0.2472,386.3892376
0.2474,386.6925326
0.2476,386.9351686
0.2478,387.2991226
0.248,387.5417586
0.2482,387.4204406
0.2484,388.0270306
0.2486,388.0270306
0.2488,388.2696666
0.249,388.3909846
0.2492,388.4516436
0.2494,388.8155976
0.2496,388.5729616
0.2498,388.6942796
0.25,388.6942796
0.2502,388.4516436
0.2504,388.8155976
0.2506,388.5729616
0.2508,388.4516436
0.251,388.2696666
0.2512,388.1483486
0.2514,387.9663716
0.2516,387.6024176
0.2518,387.2991226
0.252,386.9351686
0.2522,386.7531916
0.2524,386.4498966
0.2526,386.4498966
0.2528,386.2679196
0.253,385.9039656
0.2532,385.9039656
0.2534,385.9039656
0.2536,386.0252836
0.2538,385.9646246
0.254,386.3285786
0.2542,386.2072606
0.2544,386.4498966
0.2546,386.5712146
0.2548,386.7531916
0.255,386.9351686
0.2552,386.9958276
0.2554,387.3597816
0.2556,387.2991226
0.2558,387.4204406
0.256,387.6024176
0.2562,387.6024176
0.2564,387.5417586
0.2566,387.3597816
0.2568,387.6024176
0.257,385.5400116
0.2572,386.9958276
0.2574,386.6925326
0.2576,386.3892376
0.2578,386.0859426
0.258,385.7826476
0.2582,385.7219886
0.2584,385.2973757
0.2586,385.1153987
0.2588,384.8727627
0.259,384.5088087
0.2592,384.6301267
