Time_s,Tank_Pressure_bar,Comb_Pressure_Fwd_bar,Comb_Pressure_Aft_bar,Thrust_N
1.2938,40.83876279,42.43777801,31.075333,450.9219816
1.294,40.86162248,42.3864993,31.10196065,450.7092436
1.2942,40.86701555,42.38904446,31.11361351,450.7738458
1.2944,40.88405246,42.39158956,31.10130761,450.5611136
1.2946,40.91273286,42.34330302,31.13392369,450.4870508
1.2948,40.98216571,42.34584853,31.13958632,450.2743259
1.295,40.82454674,42.27364322,31.12728051,450.2695985
1.2952,40.80083115,42.27020939,31.17486871,450.3342014
1.2954,40.91101472,42.32059503,31.16855209,450.3294733
1.2956,40.81161765,42.30520102,31.15624634,450.4634029
1.2958,40.85776162,42.35558522,31.15591922,451.0826266
1.296,40.82240365,42.3342114,31.18553772,451.2858727
1.2962,40.74629635,42.42944184,31.18820482,451.5584412
1.2964,40.7284044,42.37517976,31.14894886,451.484374
1.2966,40.76872597,42.3508166,31.15461074,451.2716578
1.2968,40.78576166,42.3802694,31.16626137,450.9896215
1.297,40.89011487,42.40374213,31.11502924,450.8462385
1.2972,40.79072629,42.39133815,31.09673629,449.870982
1.2974,40.77865584,42.40285164,31.07844371,449.2423573
1.2976,40.86554278,42.37848942,31.0571572,448.6137458
1.2978,40.82436704,42.40196115,31.06281965,448.4703935
1.298,40.82975925,42.39852635,31.07147621,448.1884037
1.2982,40.91664289,42.31138483,31.09510367,447.767781
1.2984,40.82890177,42.337846,31.10076552,447.6244417
1.2986,40.90414217,42.31946462,31.10642724,447.8276951
1.2988,40.86296814,42.28314702,31.10610059,447.684358
1.299,40.86253904,42.2797136,31.12673257,448.0262393
1.2992,40.85046889,42.2493759,31.12041759,447.882903
1.2994,40.86168082,42.26686826,31.14703703,448.1554598
1.2996,40.87871291,42.3022961,31.17066191,447.2496674
1.2998,40.79097857,42.31679824,31.14338889,446.9677163
1.3,40.84875295,42.31934309,31.1670133,447.1016481
1.3002,40.78430161,42.33982316,31.14872258,446.9583285
1.3004,40.63254931,42.32144341,31.13641997,446.9536346
1.3006,40.66122305,42.3180098,31.11214227,446.87963
1.3008,40.74809649,42.35642393,31.11480933,447.0135567
1.301,40.81168821,42.42472813,31.08753857,447.2167897
1.3012,40.84617905,42.36450143,31.11415578,447.4200184
1.3014,40.89812869,42.39394675,31.07491074,447.6925504
1.3016,40.81622214,42.38752352,31.03267283,447.4799274
1.3018,40.75759621,42.37512249,31.0203723,447.6138403
1.302,40.80954512,42.35973278,31.0200465,447.6784447
1.3022,40.86731254,42.30249878,31.05265016,447.8123525
1.3024,40.75049247,42.34090977,31.08824669,447.9462573
1.3026,40.90719044,42.2717218,31.04601082,448.1494627
1.3028,40.92421905,42.28323304,31.08460015,448.1447557
1.303,40.87723434,42.2857777,31.07529327,448.2093506
1.3032,40.87680499,42.24647989,31.10789461,448.6204501
1.3034,40.95202571,42.22511517,31.12253486,449.0315409
1.3036,40.89340381,42.2485811,31.10125439,449.2347237
1.3038,40.76495376,42.27802381,31.1248744,449.7150982
1.304,40.78198273,42.30746591,31.09162112,449.6410762
1.3042,40.6826315,42.30702151,31.11823399,449.9135434
1.3044,40.69384202,42.30657711,31.12090036,449.6316301
1.3046,40.70505231,42.33302943,31.09962099,449.4883149
1.3048,40.71044354,42.33557324,31.09330795,449.3450026
1.305,40.70419715,42.34110545,31.08699504,448.7166305
1.3052,40.69795089,42.35261439,31.05075109,448.3654473
1.3054,40.66843024,42.35515789,31.04743183,448.222151
1.3056,40.87747134,42.39057335,31.03513348,447.9402726
1.3058,40.72576085,42.33334968,31.01086328,448.5591928
1.306,40.73696991,42.33888158,31.00455154,448.0694436
1.3062,40.86454634,42.34441335,31.01919062,448.1340268
1.3064,40.78847889,42.32006259,31.03682232,448.1986087
1.3066,40.77059562,42.2867477,31.07540392,448.4710556
1.3068,40.7876219,42.29227982,31.05412741,448.6049204
1.307,40.87446545,42.26195405,31.0478155,448.5309202
1.3072,40.79258299,42.2495576,31.07741734,448.6647814
1.3074,40.80960847,42.24911374,31.07409808,448.3829241
1.3076,40.78008997,42.23372961,31.10968448,448.3089283
1.3078,40.77384364,42.23029788,31.0914014,448.4427873
1.308,40.73850829,42.24479416,31.10304545,448.7152109
1.3082,40.82534682,42.27124195,31.0907481,448.7104966
1.3084,40.57475644,42.29768918,31.1023919,448.4979355
1.3086,40.60923603,42.32413584,31.09607997,448.1468156
1.3088,40.58553902,42.32667902,31.08677561,448.0728263
1.309,40.57929508,42.32324648,31.0714864,448.4145191
1.3092,40.64867829,42.29889939,31.03824258,448.2019696
1.3094,40.60752938,42.3641859,31.07083348,448.1279817
1.3096,40.72926689,42.32788792,31.02562065,448.0539953
1.3098,40.71720439,42.3364063,31.0133251,448.5342279
1.31,40.67605603,42.35687519,30.97110618,448.9451739
1.3102,40.71634874,42.32356605,30.96479609,449.8410412
1.3104,40.7566406,42.26635669,30.98242452,449.8363145
1.3106,40.70385902,42.24798709,31.01800618,450.3857821
1.3108,40.74415015,42.23559296,31.0296492,450.5888702
1.311,40.76117276,42.2411242,31.04129196,451.1383181
1.3112,40.83636353,42.20781798,31.02899709,451.6184823
1.3114,40.67888105,42.20139955,31.07953744,450.9902944
1.3116,40.75988782,42.18900639,31.07921085,450.7084728
1.3118,40.80017619,42.06010516,31.09085258,450.1495774
1.312,40.78811424,42.23293016,31.07257359,449.7985012
1.3122,40.67717123,42.26235966,31.07523908,449.7245061
1.3124,40.56623054,42.25594095,31.08388848,449.2349061
1.3126,40.67049989,42.28835684,31.06261816,448.6760493
1.3128,40.62354159,42.28193797,31.06827558,448.1172041
1.313,40.61729838,42.30240407,31.04999775,447.6969017
1.3132,40.68085019,42.27806213,31.04667959,447.6921969
1.3134,40.61062851,42.32839924,30.98053313,448.0338125
1.3136,40.54622441,42.30405752,31.00414191,447.8213139
1.3138,40.65048734,42.30062586,30.99484079,447.4010319
1.314,40.60934815,42.30316835,30.98254812,447.1192823
1.3142,40.63800105,42.28778868,30.9582889,446.976061
1.3144,40.59686284,42.29331823,30.9519802,446.902103
1.3146,40.67204175,42.25703029,31.00550439,446.7588868
1.3148,40.66579854,42.22671696,30.9902205,446.3386375
1.315,40.6944496,42.16653534,30.99886952,445.7798804
1.3152,40.74054694,42.1929739,31.01649298,445.9137103
1.3154,40.71685648,42.21642507,31.0191585,445.9090236
1.3156,40.69898201,42.20104738,31.03079841,446.3198735
1.3158,40.71018514,42.17969647,31.05440386,446.3844378
1.316,40.72720341,42.21509395,31.06305171,446.4490007
1.3162,40.68025275,42.21465025,31.06870799,446.4443083
1.3164,40.61585727,42.19927318,31.05342467,446.7166285
1.3166,40.51075673,42.26453571,31.03814165,446.7811856
1.3168,40.52777634,42.2401986,31.07071962,447.2612515
1.317,40.49245987,42.27260696,31.04646295,446.8410444
1.3172,40.5676295,42.29904153,31.02220678,446.9748481
1.3174,40.61372274,42.25977223,30.98598633,446.6931517
1.3176,40.55514687,42.33996306,30.96771362,447.1731979
1.3178,40.53727607,42.28277543,30.96140584,447.3069936
1.318,40.70547842,42.26739887,30.99398252,447.4407864
1.3182,40.56549741,42.22514513,30.95178171,447.7823161
1.3184,40.75113986,42.22768762,30.95444739,447.9161009
1.3186,40.61116131,42.2362027,30.98104108,448.2576182
1.3188,40.61654893,42.22381354,30.96576052,448.5991283
1.319,40.65682324,42.21739715,30.98338068,448.7328999
1.3192,40.62732381,42.17813234,30.99800955,448.5896968
1.3194,40.63271107,42.14782694,31.00366546,448.0310431
1.3196,40.59158392,42.12648068,31.02128464,447.9570916
1.3198,40.65511366,42.15291306,31.02993099,447.9523824
1.32,40.80585451,42.1405255,31.1073653,447.3245127
1.3202,40.59611785,42.14306855,31.02927857,446.5581773
1.3204,40.63638935,42.16352781,31.043906,446.3457669
1.3206,40.56619438,42.16308454,31.03161685,446.2718365
1.3208,40.46111737,42.19548706,31.01932796,446.4056191
1.321,40.49557514,42.20698725,31.03993627,446.3316895
1.3212,40.47189421,42.23341677,31.03960993,446.7424112
1.3214,40.60518462,42.21804332,31.00937791,446.5992445
1.3216,40.48848423,42.23850044,30.97615597,446.8022519
1.3218,40.54619468,42.21715559,30.96087777,446.5898538
1.322,40.53414128,42.2286549,30.9426094,446.6543912
1.3222,40.54534209,42.21626786,30.93929363,446.3727669
1.3224,40.5274755,42.23373838,30.94195875,446.2988424
1.3226,40.60843655,42.20343735,30.97153722,446.2249193
1.3228,40.53243659,42.17313694,30.95027914,446.2894575
1.323,40.61920911,42.11895209,30.95294403,446.4232233
1.3232,40.58390291,42.11850923,31.00345344,446.6262147
1.3234,40.56022369,42.11806637,30.99714695,446.6907463
1.3236,40.60048865,42.10568135,31.00878191,446.5475955
1.3238,40.56518373,42.12912269,31.01443624,446.8198051
1.324,40.57638307,42.13763614,31.02607077,446.8151068
1.3242,40.58758217,42.12823672,30.99883337,447.0873077
1.3244,40.4650862,42.13376457,31.00149751,446.9441584
1.3246,40.50535,42.13332152,31.03406225,446.9394587
1.3248,40.34216858,42.17467341,31.03074588,447.0039815
1.325,40.42312125,42.15333268,31.00350955,447.2761685
1.3252,40.55057281,42.18871289,31.00916347,447.4099074
1.3254,40.43389613,42.17035769,31.00584745,447.9589659
1.3256,40.42765849,42.19678128,30.96067277,448.0926946
1.3258,40.53185639,42.17842637,30.95436743,448.3648583
1.326,40.46749453,42.20186414,30.90022469,448.567798
1.3262,40.51356711,42.2073906,30.8909303,448.9091683
1.3264,40.50151665,42.19202123,30.91751349,448.7660139
1.3266,40.62314579,42.17963724,30.90821909,448.6228625
1.3268,40.48904062,42.16426847,30.94377069,448.4104986
1.327,40.4595547,42.12203494,30.95839371,447.9212807
1.3272,40.52306079,42.07084737,30.95507847,447.9857839
1.3274,40.56912983,42.09726942,30.9398048,447.6350069
1.3276,40.5454558,42.04011334,30.99030251,447.5610868
1.3278,40.6263943,42.0725049,30.98997658,447.071898
1.328,40.62596702,42.00341086,30.99264019,445.89061
1.3282,40.52092992,42.05669584,31.00726173,446.9240738
1.3284,40.50888056,42.07714703,30.97704093,446.9193733
1.3286,40.45033916,42.10655205,31.030525,446.9146729
1.3288,40.32787277,42.07626194,31.01824101,446.6331402
1.329,40.35650568,42.11462041,31.01791477,446.4900281
1.3292,40.49555365,42.1261161,31.00563116,446.3469188
1.3294,40.34403417,42.14059618,30.98736918,446.2038125
1.3296,40.43077827,42.12522995,30.95715045,446.0607091
1.3298,40.40710834,42.15463255,30.95682484,445.986813
1.33,40.49966105,42.14523555,30.92361784,445.7745109
1.3302,40.45274669,42.20149784,30.89937909,446.1158368
1.3304,40.42907725,42.15628684,30.89606493,446.2495488
1.3306,40.46351754,42.12898344,30.87780521,446.1064519
1.3308,40.49214623,42.13152471,30.92530588,445.686555
1.331,40.44523389,42.09526898,30.93394776,445.958667
1.3312,40.46224067,42.03812357,30.91867722,445.8847767
1.3314,40.56059659,42.05857159,30.93927497,445.5340936
1.3316,40.54854869,42.03425489,30.93894952,445.5986048
1.3318,40.44353213,42.02187571,30.9505798,445.5939174
1.332,40.46053818,42.012481,30.97117654,445.8660156
1.3322,40.43687082,42.02696,30.95291751,446.345695
1.3324,40.39577282,42.06232782,30.97351378,446.9637541
1.3326,40.46507162,42.06785359,30.97019914,447.5818
1.3328,40.44721518,42.07039514,30.98182845,447.9230589
1.333,40.28991455,42.08785696,30.99943499,448.1951178
1.3332,40.3301616,42.10830243,30.98117659,448.674747
1.3334,40.30068698,42.07801942,30.96889594,448.6008356
1.3336,40.34093306,42.11040044,30.95362688,447.6274483
1.3338,40.37536833,42.10995742,30.92042642,448.6605866
1.334,40.37494357,42.09459486,30.92308972,447.8947863
1.3342,40.32804021,42.10011976,30.87195892,447.7516974
1.3344,40.39733308,42.13249914,30.86266855,447.5394238
1.3346,40.44919538,42.09923392,30.86533235,447.7422762
1.3348,40.54172406,42.12564504,30.84408838,447.6683793
1.335,40.5471071,42.0476243,30.88261347,447.317742
1.3352,40.44210918,41.98452378,30.92113775,447.3822205
1.3354,40.51720662,42.01690263,30.90885895,447.5158815
1.3356,40.45868637,41.96872204,30.94738212,447.3036232
1.3358,40.46987935,41.95037871,30.92016176,447.1605518
1.336,40.39974226,41.97977328,30.91983643,446.9483015
1.3362,40.50969222,41.98231514,30.96433474,446.5976933
1.3364,40.35822806,42.0087252,30.95803252,446.1087317
1.3366,40.40427614,42.01723369,30.95173042,445.7581395
1.3368,40.45032323,42.03170893,30.91255883,445.4767336
1.337,40.33952722,42.03126667,30.96601966,445.2645116
1.3372,40.32748495,42.01889078,30.95374149,445.2598265
1.3374,40.41419329,42.06916602,30.98628437,445.2551413
1.3376,40.30340113,42.08065672,30.98595832,445.0429282
1.3378,40.32621193,42.0503808,30.91690848,445.245771
1.338,40.4013002,42.03502192,30.88670356,444.8952131
1.3382,40.40087507,42.08231158,30.90430611,444.8905316
1.3384,40.35398162,42.06993588,30.86513826,444.8858501
1.3386,40.35355697,42.05756044,30.87975279,444.1894448
1.3388,40.376366,42.05413471,30.84357383,444.0464273
1.339,40.34689933,42.00596218,30.87312728,443.626729
1.3392,40.38132451,41.99060468,30.88774125,443.3453799
1.3394,40.40994073,41.98419667,30.87546525,444.1707478
1.3396,40.48502173,41.9390094,30.9020297,444.6502547
1.3398,40.39166589,41.94453405,30.93158126,444.9914154
1.34,40.35058446,41.9023311,30.91631752,445.6092377
1.3402,40.45470363,41.92873654,30.91300454,446.2962137
1.3404,40.41362238,41.88653463,30.93657987,446.4990143
1.3406,40.30865545,41.92487115,30.93924184,446.9093058
1.3408,40.41857956,41.96022402,30.92397864,447.1120956
1.341,40.2671528,41.95978242,30.93859062,446.9690627
1.3412,40.28415206,41.98618582,30.93527755,446.8260328
1.3414,40.27211285,41.99170943,30.94092682,446.4755193
1.3416,40.33557218,42.03004279,30.92865161,446.4016588
1.3418,40.20738264,42.04153117,30.89546511,446.051157
1.342,40.31730081,42.0589846,30.8622793,445.5623424
1.3422,40.30526172,42.04959407,30.86195448,445.6959714
1.3424,40.33968141,42.02529077,30.88254053,445.8295974
1.3426,40.29279877,42.027831,30.8344197,445.2716425
1.3428,40.31560346,42.01844107,30.82812075,445.5435842
1.343,40.4139004,42.0179988,30.80688606,445.1931129
1.3432,40.4599316,41.98474943,30.85435607,445.2575826
1.3434,40.34917251,41.92465885,30.84208286,445.252896
1.3436,40.41843121,41.94807678,30.8746161,445.109901
1.3438,40.37735755,41.93272339,30.87727816,445.3126762
1.344,40.28983011,41.87263522,30.88292718,445.1005307
1.3442,40.34747369,41.90798216,30.88558909,445.0266935
1.3444,40.38769593,41.88964737,30.90617265,444.6762529
1.3446,40.45114389,41.87727745,30.92675578,444.7407226
1.3448,40.2997469,41.9364809,30.89954822,443.9753932
1.345,40.34577486,41.90621763,30.90519667,444.6622105
1.3452,40.293092,41.98927672,30.92279231,444.934123
1.3454,40.29847425,41.95603139,30.92246679,444.5145536
1.3456,40.32127539,41.95558973,30.91616774,444.7864619
1.3458,40.17569397,41.96707629,30.90090862,444.6434873
1.346,40.27978295,41.96365247,30.86474291,444.4313702
1.3462,40.28516507,41.99601264,30.82857794,444.7724151
1.3464,40.30796535,42.00153446,30.82228012,444.9751647
1.3466,40.30754102,41.98916457,30.82195564,445.17791
1.3468,40.237445,41.97977683,30.81565801,444.9657958
1.347,40.27766278,41.97933488,30.82130669,445.3068203
1.3472,40.306268,41.9520564,30.81500918,445.6478376
1.3474,40.34648418,41.94266932,30.82961717,446.1962686
1.3476,40.41572816,41.90048292,30.82033325,446.5372691
1.3478,40.42691399,41.90302353,30.83792728,447.0165401
1.348,40.43809958,41.92047263,30.82565706,447.495801
1.3482,40.33317403,41.9021412,30.86415515,448.1133265
1.3484,40.36758228,41.8748652,30.86084387,448.454292
1.3486,40.32651932,41.8893324,30.86947783,448.7261144
1.3488,40.29706792,41.87696502,30.88707039,448.8596604
1.349,40.44177616,41.90633965,30.89869011,448.4401273
1.3492,40.28460889,41.89099081,30.89239238,448.5736734
1.3494,40.23774331,41.9054572,30.86519161,447.4628213
1.3496,40.29537081,41.94675641,30.85889436,447.3198453
1.3498,40.24850609,41.95227761,30.87947217,446.9694774
1.35,40.20164234,41.93991029,30.86123059,446.2734623
1.3502,40.20702398,41.93350595,30.79819877,445.9922427
1.3504,40.23562498,41.96585909,30.79488847,444.6740877
1.3506,40.35129754,41.953492,30.79755019,445.4298209
1.3508,40.25219189,41.95006896,30.78229616,445.4942586
1.351,40.25176804,41.92279607,30.7760002,445.7660766
1.3512,40.30939047,41.93129825,30.79060555,445.5540032
1.3514,40.30896601,41.91296965,30.79028132,445.8949404
1.3516,40.17503792,41.86184881,30.80190038,445.890245
1.3518,40.30231265,41.86737023,30.80456181,445.8164253
1.352,40.30769263,41.85202393,30.83409501,445.7426071
1.3522,40.28405088,41.85456426,30.84571322,445.6687903
1.3524,40.37069058,41.8392184,30.83941701,445.3184864
1.3526,40.29481084,41.80002494,30.84207791,445.175554
1.3528,40.3234072,41.80256571,30.84772438,444.7561418
1.353,40.29976624,41.84982031,30.86232753,444.7514581
1.3532,40.29934184,41.87322674,30.85901695,444.7467744
1.3534,40.14221064,41.85191973,30.8616775,444.8112092
1.3536,40.12437621,41.87830646,30.84642496,445.0138781
1.3538,40.15877664,41.89276942,30.87595485,445.0783085
1.354,40.1815688,41.87742438,30.83980435,445.0736212
1.3542,40.25659387,41.93361737,30.83350873,445.8292053
1.3544,40.24456259,41.94807926,30.80034481,446.1700843
1.3546,40.24994233,41.92677275,30.75524018,446.1653853
1.3548,40.27273253,41.89354409,30.75193095,446.0224595
1.355,40.19105984,41.93483144,30.76354821,446.0177619
1.3552,40.28929444,41.94333152,30.77516523,446.2895122
1.3554,40.23083665,41.89222042,30.78379677,446.6994791
1.3556,40.23621621,41.8768766,30.77451696,446.7638847
1.3558,40.26480853,41.83470871,30.77717799,446.9665085
1.356,40.22956547,41.81936581,30.78282408,446.2707104
1.3562,40.30458204,41.80700364,30.81533594,446.6806598
1.3564,40.3157636,41.80656329,30.84187696,446.9523853
1.3566,40.28052109,41.80314258,30.82961197,446.8094638
1.3568,40.32652014,41.80270227,30.83227224,446.4592269
1.357,40.30288395,41.78139986,30.82299256,446.5236297
1.3572,40.24443149,41.8226835,30.82863777,445.9660889
1.3574,40.25561304,41.81926273,30.84920741,445.5467677
1.3576,40.15074091,41.84564407,30.83992782,445.3347649
1.3578,40.08648926,41.83030242,30.81870904,445.3991764
1.358,40.1324874,41.88946462,30.7974907,445.1871794
1.3582,40.20169451,41.87710292,30.83298369,445.3206919
1.3584,40.17225889,41.89752234,30.78490286,445.3160009
1.3586,40.18344044,41.88218075,30.75473136,445.5877082
1.3588,40.26424942,41.87875954,30.75739207,445.5139155
1.359,40.15358262,41.89917827,30.73020614,445.7165167
1.3592,40.18797273,41.86297745,30.71495928,445.8500161
1.3594,40.33260241,41.86253644,30.75642005,446.0526093
1.3596,40.27415692,41.82037697,30.77400342,446.0479103
1.3598,40.25052464,41.80503711,30.76771016,446.0432113
1.36,40.2036851,41.75691946,30.75544802,446.1767012
1.3602,40.28448784,41.75051996,30.7760153,446.0338133
1.3604,40.26085617,41.73220152,30.78165995,446.0291143
1.3606,40.17920744,41.7615592,30.79327329,445.7480461
1.3608,40.26580956,41.75515983,30.8138395,445.5360753
1.361,40.3292033,41.76961827,30.82246789,445.3241088
1.3612,40.23595326,41.75428001,30.82811178,445.4575973
1.3614,40.22972784,41.76575853,30.84867695,445.3838148
1.3616,40.18869384,41.78915511,30.84536769,444.826413
1.3618,40.1012496,41.80063301,30.81818475,445.5126057
1.362,40.07182045,41.83296725,30.81487586,445.6460862
1.3622,40.10620585,41.8474239,30.79664627,445.7795638
1.3624,40.21600618,41.8648597,30.79035354,445.9130385
1.3626,40.17497445,41.84654208,30.76914048,446.0465103
1.3628,40.11654032,41.837163,30.73897568,446.387232
1.363,40.19733193,41.88141253,30.71179553,446.5206958
1.3632,40.19110743,41.82138474,30.72937592,446.930488
1.3634,40.17328125,41.82392337,30.7141323,446.9257788
1.3636,40.26567136,41.79666932,30.74364802,447.0592324
1.3638,40.18983698,41.77537429,30.75227578,446.9854411
1.364,40.22421779,41.7659965,30.75791949,446.7734914
1.3642,40.28180049,41.75066056,30.76057923,446.7687836
1.3644,40.28137603,41.73830408,30.76025509,446.2114481
1.3646,40.15914038,41.7050941,30.7808174,446.0685907
1.3648,40.22252239,41.70465463,30.78646054,445.7185052
1.365,40.18149567,41.70719421,30.80403842,445.5756558
1.3652,40.26227714,41.73952383,30.80968118,445.2946582
1.3654,40.15744767,41.74504195,30.83024207,445.5662651
1.3656,40.14542404,41.74758099,30.80903184,445.8378662
1.3658,40.20880281,41.75011997,30.80870717,446.040388
1.366,40.09237698,41.7913844,30.79943183,446.2429055
1.3662,40.08615443,41.82966909,30.78418963,446.3072748
1.3664,40.12053189,41.79944005,30.76596424,446.3025714
1.3666,40.1549086,41.81985108,30.72983846,445.9525157
1.3668,40.11968626,41.84026168,30.73249804,445.947816
1.367,40.14246265,41.82790582,30.70532355,445.7359092
1.3672,40.15363907,41.83937979,30.74676712,444.7642558
1.3674,40.1010188,41.82106685,30.67782632,445.2430413
1.3676,40.21658849,41.85636971,30.68645292,445.3764825
1.3678,40.1697682,41.76954909,30.71297898,445.3027225
1.368,40.23313927,41.77506601,30.72458826,445.0908332
1.3682,40.17472091,41.73888324,30.7391805,444.740819
1.3684,40.12790252,41.72355079,30.75078925,444.5289399
1.3686,40.23186717,41.72906799,30.75643144,444.3170653
1.3688,40.1560529,41.7107575,30.78295533,444.0361325
1.369,40.21942073,41.7162747,30.77368163,443.893329
1.3692,40.20159944,41.73966208,30.79722171,443.9577114
1.3694,40.05619906,41.73922215,30.77303292,444.0220923
1.3696,40.08477189,41.73580389,30.76674259,444.5008289
1.3698,40.11914304,41.74727714,30.77536718,444.8414378
1.37,40.03753582,41.77959794,30.79592329,445.3892137
1.3702,40.08930319,41.77915756,30.7777013,445.936978
1.3704,40.06568559,41.80849913,30.80123981,446.4847306
1.3706,40.08845806,41.79614579,30.72037862,446.3419125
1.3708,40.11702868,41.81655215,30.71707199,446.8896491
1.371,40.13400154,41.78930845,30.68095495,446.9539929
1.3712,40.11038442,41.79184602,30.6925625,447.0873889
1.3714,40.13315543,41.81820782,30.71311792,447.0136231
1.3716,40.14432916,41.79692096,30.68893275,446.8017542
1.3718,40.2366793,41.7309649,30.69755718,446.8660958
1.372,40.15507935,41.76030443,30.69126835,446.7232836
1.3722,40.1836471,41.69137222,30.7118229,446.9947747
1.3724,40.25859943,41.6939106,30.72342935,447.1281613
1.3726,40.18859797,41.67858182,30.73801807,447.261545
1.3728,40.1649822,41.67814245,30.73471154,446.9806384
1.373,40.15876081,41.65090299,30.75228227,447.3211621
1.3732,40.19892278,41.67130819,30.73704595,447.8688179
1.3734,40.11732919,41.70064612,30.75461628,447.6569592
1.3736,40.1342996,41.71807265,30.77815095,447.7212848
1.3738,40.07589927,41.72358816,30.77186181,447.4403877
1.374,40.00010719,41.75887985,30.76557279,447.0904528
1.3742,39.93591189,41.78821558,30.74437256,446.6024397
1.3744,40.01085884,41.78181988,30.77088856,446.1144367
1.3746,40.08000673,41.79924459,30.75863532,446.1097333
1.3748,40.03900226,41.78093887,30.70761407,445.8288675
1.375,40.09075631,41.78049837,30.6715046,445.824167
1.3752,40.04395527,41.8038774,30.66223489,445.4742708
1.3754,40.02034414,41.80939146,30.63805497,445.5386124
1.3756,40.03151653,41.83276968,30.64369603,445.5339148
1.3758,40.08326844,41.78469105,30.64039092,445.1840324
1.376,40.08864286,41.70386294,30.68479764,445.041266
1.3762,40.09981415,41.69746865,30.69341996,444.4842894
1.3764,40.12837597,41.64641569,30.69011441,444.3415331
1.3766,40.23229643,41.61620435,30.68382703,444.1987798
1.3768,40.05217128,41.64851463,30.67157605,444.6082962
1.377,40.01117176,41.67486991,30.6772163,445.0178037
1.3772,40.11509014,41.65954484,30.73354697,445.6343982
1.3774,40.12046377,41.64719717,30.7332229,445.8367927
1.3776,40.03888887,41.67652867,30.75377096,446.3843349
1.3778,40.06744917,41.67311217,30.71468454,447.4841031
1.378,39.96269079,41.69648875,30.75014071,447.8935583
1.3782,39.9332875,41.71688785,30.76770629,448.372033
1.3784,39.95605166,41.7432404,30.74352898,448.6434149
1.3786,39.93824156,41.72791567,30.71338901,449.259925
1.3788,39.99578233,41.73045251,30.67728659,449.1171353
1.379,40.00695282,41.74489668,30.65609249,449.1814245
1.3792,40.02971521,41.76529415,30.65875068,448.9696138
1.3794,40.0466811,41.74401623,30.67929752,448.7578075
1.3796,39.97091144,41.75548302,30.64021553,448.3389362
1.3798,40.06322411,41.74313579,30.63094824,447.7130063
1.38,40.05700578,41.74567226,30.65745742,447.7082847
1.3802,40.08556216,41.69462884,30.66309675,447.4274793
1.3804,40.05036519,41.69121249,30.68364243,446.8015785
1.3806,40.04994281,41.66398346,30.69524388,446.6588274
1.3808,40.01474693,41.64568467,30.6889577,446.3090228
1.381,40.02591596,41.64822199,30.72142723,446.3733339
1.3812,40.08924387,41.59718224,30.71215972,446.2996088
1.3814,40.09461646,41.61460234,30.72077921,445.8117856
1.3816,40.13476095,41.64988068,30.73237963,445.669052
1.3818,39.98945575,41.64646499,30.74099871,445.7333667
1.382,39.9194914,41.64900212,30.73769344,445.4526078
1.3822,39.9016849,41.65451553,30.71054015,445.3788959
1.3824,39.86069839,41.67491036,30.71915918,445.5122242
1.3826,39.9761786,41.70125732,30.70691138,445.3004885
1.3828,40.07427145,41.69784123,30.688702,444.8127112
1.383,39.99272003,41.73013981,30.65260768,444.3249441
1.3832,39.91117032,41.72969965,30.66122693,444.2512474
1.3834,40.01505551,41.72925949,30.64003776,444.2465615
1.3836,39.97986507,41.71393872,30.61288745,444.0348498
1.3838,39.96205937,41.74325963,30.6453529,444.0301661
1.384,39.96163784,41.66544174,30.64204892,443.8184611
1.3842,40.03075083,41.71559474,30.65960988,444.5038435
1.3844,40.05930097,41.63182677,30.65928647,444.9131888
1.3846,40.02411188,41.64924341,30.66790496,445.5985451
1.3848,40.00630661,41.58928537,30.71825169,446.1458784
1.385,40.09279906,41.63646112,30.67918023,446.6932001
1.3852,40.01705105,41.59138382,30.71760361,446.5504825
1.3854,40.06298232,41.60880011,30.68449398,447.1667902
1.3856,39.99303031,41.65002251,30.68417029,447.5070795
1.3858,40.02157869,41.61982536,30.71961194,447.5713593
1.386,39.96901055,41.62236204,30.73120952,447.1526386
1.3862,39.95700104,41.64275296,30.73982647,446.940924
1.3864,39.89284694,41.61850818,30.69777727,446.8672106
1.3866,39.99092084,41.6627039,30.71831565,447.0004917
1.3868,39.82248025,41.6949962,30.69414928,446.857782
1.387,40.00166443,41.66777602,30.67594393,447.0600564
1.3872,39.91433802,41.68816533,30.64283782,446.779358
1.3874,39.92550405,41.70260315,30.63059377,446.9816287
1.3876,39.98881137,41.69621219,30.62729045,446.6319428
1.3878,39.99997636,41.68982136,30.61802693,446.4892441
1.388,39.91844701,41.70128324,30.63260439,446.1395706
1.3882,39.99333901,41.63835985,30.64420147,445.4449451
1.3884,40.03926313,41.62304369,30.64685819,445.3712542
1.3886,39.9751155,41.58690047,30.64951485,445.2975648
1.3888,39.93993491,41.58051108,30.64621149,444.9479182
1.389,40.09592655,41.55627016,30.65780791,444.8742347
1.3892,40.02598732,41.54095547,30.67834381,444.5935879
1.3894,40.01397909,41.53456674,30.72569818,444.5888969
1.3896,40.07148581,41.56090513,30.69557551,444.1012987
1.3898,40.00734186,41.56344175,30.68333237,445.6832913
1.39,39.87947878,41.58977926,30.71280646,445.747574
1.3902,39.96015591,41.61016603,30.68864436,445.9498243
1.3904,39.90180778,41.6216272,30.73003665,446.2210541
1.3906,39.77974242,41.62713806,30.6939561,445.6644808
1.3908,39.95889096,41.62669881,30.71746949,445.8667253
